time q.x q.y q.z q.w x y z magnet.x magnet.y magnet.z magnet.x magnet.y magnet.z magnet.x magnet.y magnet.z
635529642 -0.00290788 0.138646 0.0188245 0.990159 -0.0318794 0.018581 0.716597 -14.04 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
635582300 0.0498861 -0.969378 -0.222736 0.0905878 0.0200345 -0.109551 -1.3377 -14.04 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
635660066 -0.00262314 0.136559 0.0181218 0.990463 -0.0320247 0.0186043 0.716437 -14.04 -9.36 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
646631909 0.0498861 -0.969378 -0.222736 0.0905878 0.0200403 -0.109633 -1.33867 -14.04 -9.36 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
688746057 -0.00261602 0.13652 0.0181255 0.990468 -0.0320261 0.0186041 0.716438 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
704769272 0.0498861 -0.969378 -0.222736 0.0905878 0.0200582 -0.10975 -1.33881 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
720437022 -0.00219761 0.136468 0.0184405 0.99047 -0.0320407 0.018628 0.716469 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -9.36 -10.92 0 
734325442 0.0498861 -0.969378 -0.222736 0.0905878 0.0203627 -0.109514 -1.33501 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -9.36 -10.92 0 
752911149 -0.00523965 0.13278 0.01867 0.990956 -0.0322888 0.0186383 0.715308 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
771462574 0.0498861 -0.969378 -0.222736 0.0905878 0.0204917 -0.109345 -1.33666 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
792866757 -0.00375123 0.132159 0.019164 0.991036 -0.0323486 0.0185134 0.716088 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
792918218 0.0498861 -0.969378 -0.222736 0.0905878 0.0202135 -0.109562 -1.33695 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
816393820 -0.00350129 0.134564 0.0187807 0.990721 -0.0321719 0.0186015 0.716135 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
816475681 0.0498861 -0.969378 -0.222736 0.0905878 0.0202169 -0.109624 -1.33761 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
848840036 -0.00347653 0.134659 0.0187791 0.990708 -0.0321704 0.018602 0.716134 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
849027859 0.0498861 -0.969378 -0.222736 0.0905878 0.019977 -0.109089 -1.33561 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
906378805 -0.00407764 0.135231 0.017955 0.990643 -0.0320588 0.0185083 0.716063 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
906443886 0.0498861 -0.969378 -0.222736 0.0905878 0.0202763 -0.108981 -1.33446 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
912540627 -0.00509392 0.132175 0.0186101 0.991039 -0.0322791 0.0184708 0.715658 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
922691703 0.0498861 -0.969378 -0.222736 0.0905878 0.0202887 -0.109085 -1.33519 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
948594264 -0.00456281 0.132269 0.0186234 0.991028 -0.0322777 0.0184831 0.71569 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
948659028 0.0498861 -0.969378 -0.222736 0.0905878 0.0202864 -0.108963 -1.33426 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
976324868 -0.00508423 0.132177 0.0186117 0.991038 -0.0322791 0.0184706 0.715658 -14.04 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
976376882 0.0498861 -0.969378 -0.222736 0.0905878 0.0198927 -0.108678 -1.33234 -14.04 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
12220274 -0.00616305 0.128599 0.0183862 0.991507 -0.032265 0.0184252 0.715569 -14.04 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
12309588 0.0498861 -0.969378 -0.222736 0.0905878 0.02002 -0.10859 -1.33258 -14.04 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
40404724 -0.00625805 0.12872 0.018207 0.991494 -0.0323035 0.0183991 0.71594 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
40458400 0.0498861 -0.969378 -0.222736 0.0905878 0.0202023 -0.10897 -1.33491 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
77161176 -0.00533561 0.128509 0.0188582 0.991515 -0.0323756 0.0184402 0.716295 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
77235269 0.0498861 -0.969378 -0.222736 0.0905878 0.0202813 -0.108588 -1.33454 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
104707233 -0.00788993 0.130387 0.0180533 0.991267 -0.0323122 0.0183593 0.7159 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
104771696 0.0498861 -0.969378 -0.222736 0.0905878 0.0200677 -0.108636 -1.33314 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
136679658 -0.00617838 0.128719 0.0182439 0.991494 -0.0323175 0.0183988 0.71604 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
136792875 0.0498861 -0.969378 -0.222736 0.0905878 0.0200856 -0.108634 -1.33311 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
184127116 -0.00616796 0.128711 0.0182444 0.991495 -0.0323177 0.0183986 0.71604 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
191813620 0.0498861 -0.969378 -0.222736 0.0905878 0.0201035 -0.108632 -1.33307 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
200934393 -0.0061788 0.128704 0.0182203 0.991496 -0.0323214 0.0183948 0.716075 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
201010482 0.0498861 -0.969378 -0.222736 0.0905878 0.0201697 -0.10845 -1.33353 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
232523432 -0.00668863 0.128982 0.0177384 0.991466 -0.0323362 0.0183478 0.71637 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
232576799 0.0498861 -0.969378 -0.222736 0.0905878 0.0204294 -0.10838 -1.33183 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
319281890 -0.00713521 0.126125 0.0184508 0.991817 -0.0325314 0.0183304 0.715818 -14.04 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
319345891 0.0498861 -0.969378 -0.222736 0.0905878 0.020165 -0.108311 -1.33412 -14.04 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
319426894 -0.00830451 0.128951 0.0166944 0.991476 -0.0324424 0.0183302 0.715861 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
328872577 0.0498861 -0.969378 -0.222736 0.0905878 0.0204575 -0.108316 -1.3326 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
331049849 -0.00848098 0.126025 0.0176302 0.991834 -0.0326551 0.0183294 0.715374 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
342323599 0.0498861 -0.969378 -0.222736 0.0905878 0.0202051 -0.108215 -1.33304 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
392025472 -0.00863826 0.130713 0.0174073 0.99123 -0.0323025 0.0183031 0.716053 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
400036315 0.0498861 -0.969378 -0.222736 0.0905878 0.0205473 -0.108179 -1.33233 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
424134404 -0.00908955 0.127901 0.0180787 0.99158 -0.0325164 0.0182771 0.715666 -12.48 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
430152800 0.0498861 -0.969378 -0.222736 0.0905878 0.0205451 -0.108083 -1.33167 -12.48 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
456099984 -0.00920368 0.127959 0.0179755 0.991574 -0.0325161 0.0182677 0.715703 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
479224130 0.0498861 -0.969378 -0.222736 0.0905878 0.0205189 -0.108234 -1.3332 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
512646159 -0.00822726 0.126002 0.0174046 0.991843 -0.0326574 0.0182322 0.715132 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
512744361 0.0498861 -0.969378 -0.222736 0.0905878 0.0205004 -0.108191 -1.33227 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
523424880 -0.00811761 0.125951 0.0175063 0.991849 -0.0326574 0.0182417 0.715094 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
523489614 0.0498861 -0.969378 -0.222736 0.0905878 0.0204506 -0.108176 -1.33287 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
523537733 -0.00907609 0.125503 0.0174918 0.991897 -0.0326659 0.0182193 0.715028 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
523572242 0.0498861 -0.969378 -0.222736 0.0905878 0.0203439 -0.108141 -1.33244 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
605197974 -0.00842977 0.123516 0.0174481 0.992153 -0.0326799 0.0182134 0.71528 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
605268346 0.0498861 -0.969378 -0.222736 0.0905878 0.0205405 -0.108253 -1.33289 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
626290683 -0.00794562 0.126742 0.017955 0.991741 -0.0325867 0.0181945 0.715002 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
626367404 0.0498861 -0.969378 -0.222736 0.0905878 0.0204046 -0.108043 -1.3323 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
648167184 -0.00943944 0.125757 0.017206 0.991867 -0.0326333 0.0182 0.714916 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
648272882 0.0498861 -0.969378 -0.222736 0.0905878 0.0205077 -0.10816 -1.33251 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
680838549 -0.00826742 0.126015 0.0173714 0.991842 -0.0326556 0.0182297 0.715129 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
686676879 0.0498861 -0.969378 -0.222736 0.0905878 0.0204389 -0.108027 -1.33211 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
712278310 -0.00973982 0.127009 0.017694 0.991696 -0.0325353 0.018188 0.715098 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
712334796 0.0498861 -0.969378 -0.222736 0.0905878 0.0204679 -0.108006 -1.33242 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
744271268 -0.0101383 0.126098 0.0177747 0.991807 -0.0325951 0.0181338 0.714911 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
744386273 0.0498861 -0.969378 -0.222736 0.0905878 0.0204721 -0.108042 -1.33204 -12.48 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
799529345 -0.0102609 0.12591 0.0175529 0.991833 -0.0326601 0.0182013 0.714858 -12.48 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
799598444 0.0498861 -0.969378 -0.222736 0.0905878 0.0203701 -0.10798 -1.33446 -12.48 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
808670297 -0.00786656 0.127562 0.0172585 0.991649 -0.0325556 0.0181257 0.715926 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
818602477 0.0498861 -0.969378 -0.222736 0.0905878 0.0203976 -0.107962 -1.33104 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
840476837 -0.0106077 0.126331 0.0182919 0.991763 -0.0325342 0.0181787 0.715215 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
840540962 0.0498861 -0.969378 -0.222736 0.0905878 0.0202555 -0.107972 -1.33453 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
872573039 -0.00810794 0.128048 0.017837 0.991574 -0.0324517 0.0180684 0.715917 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
872634468 0.0498861 -0.969378 -0.222736 0.0905878 0.020208 -0.108001 -1.33473 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
903970202 -0.00758019 0.126355 0.0172385 0.991806 -0.0325815 0.0180761 0.715598 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
904044252 0.0498861 -0.969378 -0.222736 0.0905878 0.0200989 -0.107962 -1.33394 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
940838749 -0.00773666 0.125679 0.0173081 0.99189 -0.0325675 0.0180802 0.715445 -12.48 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
940899763 0.0498861 -0.969378 -0.222736 0.0905878 0.0201413 -0.107549 -1.33345 -12.48 -10.92 -18.72 -12.48 4.68 -4.68 -10.92 -10.92 0 
968899966 -0.00942931 0.127856 0.0169089 0.991604 -0.0324093 0.0179876 0.715895 -14.04 -10.92 -18.72 -14.04 3.12 -4.68 -10.92 -10.92 0 
969001693 0.0498861 -0.969378 -0.222736 0.0905878 0.0202885 -0.107773 -1.33343 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
320025 -0.00791616 0.125317 0.0171793 0.991936 -0.0326191 0.0179855 0.715283 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
372221 0.0498861 -0.969378 -0.222736 0.0905878 0.0204357 -0.107997 -1.33341 -14.04 -10.92 -18.72 -14.04 4.68 -4.68 -10.92 -10.92 0 
35394219 -0.00770348 0.127723 0.0178913 0.991619 -0.0324277 0.0180184 0.71584 -12.48 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
35480513 0.0498861 -0.969378 -0.222736 0.0905878 0.0200303 -0.107182 -1.33193 -12.48 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
64032813 -0.0100967 0.127285 0.0158375 0.991688 -0.0324311 0.0179374 0.715604 -12.48 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
64138773 0.0498861 -0.969378 -0.222736 0.0905878 0.0202164 -0.107558 -1.33302 -12.48 -10.92 -18.72 -12.48 3.12 -4.68 -10.92 -10.92 0 
128865605 -0.00863396 0.125593 0.0166265 0.991905 -0.0325765 0.0179416 0.715163 -12.48 -10.92 -18.72 -12.48 3.12 -3.12 -10.92 -10.92 0 
128989090 0.0498861 -0.969378 -0.222736 0.0905878 0.0202239 -0.107931 -1.33498 -12.48 -10.92 -18.72 -12.48 3.12 -3.12 -10.92 -10.92 0 
129074267 -0.00744218 0.125868 0.0172612 0.991869 -0.0325721 0.0179924 0.715402 -12.48 -10.92 -18.72 -12.48 3.12 -3.12 -10.92 -10.92 0 
129155326 0.0498861 -0.969378 -0.222736 0.0905878 0.019992 -0.10722 -1.33236 -12.48 -10.92 -18.72 -12.48 3.12 -3.12 -10.92 -10.92 0 
204222540 -0.00955908 0.12546 0.0151713 0.991937 -0.0325707 0.017944 0.715279 -10.92 -10.92 -20.28 -10.92 3.12 -3.12 -10.92 -10.92 -1.56 
204293060 0.0498861 -0.969378 -0.222736 0.0905878 0.0201104 -0.107053 -1.34169 -10.92 -10.92 -20.28 -10.92 3.12 -3.12 -10.92 -10.92 -1.56 
232986801 -0.00279507 0.135195 0.0168313 0.990672 -0.0320569 0.0171995 0.715555 -10.92 -10.92 -20.28 -10.92 3.12 -3.12 -12.48 -10.92 -1.56 
233061005 0.0498861 -0.969378 -0.222736 0.0905878 0.0198575 -0.105244 -1.3437 -10.92 -10.92 -20.28 -10.92 3.12 -3.12 -12.48 -10.92 -1.56 
270042585 -0.00779991 0.133026 0.0125992 0.991002 -0.0323215 0.0166121 0.715883 -9.36 -12.48 -21.84 -10.92 1.56 -1.56 -12.48 -10.92 -1.56 
270116170 0.0498861 -0.969378 -0.222736 0.0905878 0.0204137 -0.104541 -1.34319 -9.36 -12.48 -21.84 -10.92 1.56 -1.56 -12.48 -10.92 -1.56 
302109398 -0.0101665 0.133867 0.0118896 0.990876 -0.0324885 0.0161597 0.713013 -9.36 -12.48 -21.84 -9.36 1.56 -1.56 -12.48 -10.92 -3.12 
302163855 0.0498861 -0.969378 -0.222736 0.0905878 0.0201126 -0.10089 -1.35747 -9.36 -12.48 -21.84 -9.36 1.56 -1.56 -12.48 -10.92 -3.12 
325890581 -0.00649804 0.138783 0.0053255 0.990287 -0.03237 0.0139919 0.711849 -7.8 -12.48 -20.28 -9.36 1.56 -1.56 -14.04 -12.48 -3.12 
325946208 0.0498861 -0.969378 -0.222736 0.0905878 0.020144 -0.0980045 -1.36813 -7.8 -12.48 -20.28 -9.36 1.56 -1.56 -14.04 -12.48 -3.12 
352327379 -0.00778225 0.143564 0.000881159 0.98961 -0.0323729 0.0124173 0.710629 -7.8 -12.48 -20.28 -9.36 1.56 -1.56 -14.04 -12.48 -4.68 
352401536 0.0498861 -0.969378 -0.222736 0.0905878 0.0201324 -0.0942331 -1.3795 -7.8 -12.48 -20.28 -9.36 1.56 -1.56 -14.04 -12.48 -4.68 
384771291 -0.00847544 0.146224 -0.00611959 0.989196 -0.0326026 0.0106633 0.709665 -6.24 -12.48 -18.72 -9.36 1.56 -1.56 -15.6 -12.48 -4.68 
391988530 0.0498861 -0.969378 -0.222736 0.0905878 0.0196045 -0.089786 -1.38647 -6.24 -12.48 -18.72 -9.36 1.56 -1.56 -15.6 -12.48 -4.68 
416698181 -0.0101525 0.14257 -0.0114758 0.989666 -0.0326774 0.00871148 0.710089 -6.24 -12.48 -18.72 -9.36 1.56 -1.56 -15.6 -12.48 -4.68 
416785169 0.0498861 -0.969378 -0.222736 0.0905878 0.0186662 -0.0860108 -1.39982 -6.24 -14.04 -18.72 -7.8 1.56 -1.56 -15.6 -12.48 -6.24 
448078694 -0.0116283 0.145479 -0.0191218 0.989108 -0.032446 0.00697733 0.709564 -6.24 -14.04 -18.72 -7.8 1.56 -1.56 -15.6 -12.48 -6.24 
448265250 0.0498861 -0.969378 -0.222736 0.0905878 0.0185008 -0.0832621 -1.40849 -6.24 -14.04 -17.16 -7.8 1.56 -1.56 -15.6 -14.04 -6.24 
502186356 -0.00877648 0.146547 -0.0211824 0.988938 -0.0323536 0.00548118 0.70939 -6.24 -12.48 -17.16 -7.8 1.56 -1.56 -15.6 -14.04 -7.8 
502255115 0.0498861 -0.969378 -0.222736 0.0905878 0.0167227 -0.0766052 -1.42356 -6.24 -12.48 -17.16 -7.8 1.56 -1.56 -15.6 -14.04 -7.8 
519230630 -0.011278 0.141504 -0.0315338 0.989371 -0.0322427 0.00292518 0.712665 -6.24 -14.04 -15.6 -7.8 1.56 0 -17.16 -14.04 -7.8 
519296683 0.0498861 -0.969378 -0.222736 0.0905878 0.0163783 -0.073448 -1.43243 -6.24 -14.04 -15.6 -7.8 1.56 0 -17.16 -14.04 -7.8 
544105760 -0.0133227 0.141262 -0.0351366 0.989259 -0.032184 0.00146887 0.711305 -6.24 -14.04 -15.6 -7.8 1.56 0 -17.16 -14.04 -7.8 
544173406 0.0498861 -0.969378 -0.222736 0.0905878 0.0153717 -0.071315 -1.4355 -6.24 -14.04 -15.6 -7.8 1.56 0 -17.16 -14.04 -7.8 
577889901 -0.0133889 0.136208 -0.0378559 0.989866 -0.032042 0.000657467 0.713211 -6.24 -14.04 -14.04 -7.8 3.12 0 -18.72 -17.16 -10.92 
587130780 0.0498861 -0.969378 -0.222736 0.0905878 0.0138249 -0.0691944 -1.44211 -6.24 -14.04 -14.04 -7.8 3.12 0 -18.72 -17.16 -10.92 
608035851 -0.0114408 0.132884 -0.0416576 0.99019 -0.0316892 -0.000243562 0.714704 -6.24 -14.04 -14.04 -7.8 3.12 0 -18.72 -17.16 -10.92 
608116376 0.0498861 -0.969378 -0.222736 0.0905878 0.0129322 -0.0677446 -1.43879 -6.24 -14.04 -14.04 -7.8 3.12 0 -18.72 -17.16 -10.92 
640448024 -0.0128528 0.128971 -0.0425733 0.990651 -0.0314515 -0.000606497 0.717518 -6.24 -14.04 -12.48 -6.24 3.12 0 -18.72 -20.28 -12.48 
640521914 0.0498861 -0.969378 -0.222736 0.0905878 0.0114434 -0.0663796 -1.44157 -6.24 -14.04 -12.48 -6.24 3.12 0 -18.72 -20.28 -12.48 
677409240 -0.00930382 0.121736 -0.0439572 0.991545 -0.0311537 -0.00124177 0.720256 -6.24 -12.48 -9.36 -6.24 3.12 0 -18.72 -23.4 -15.6 
684113297 0.0498861 -0.969378 -0.222736 0.0905878 0.00956919 -0.064625 -1.43861 -6.24 -12.48 -9.36 -6.24 3.12 0 -18.72 -23.4 -15.6 
704093786 -0.0127584 0.116132 -0.0465106 0.992062 -0.0306551 -0.00161057 0.723446 -6.24 -12.48 -9.36 -6.24 3.12 0 -18.72 -23.4 -15.6 
704204995 0.0498861 -0.969378 -0.222736 0.0905878 0.00738393 -0.0643723 -1.43147 -6.24 -12.48 -9.36 -6.24 3.12 0 -18.72 -23.4 -15.6 
736458449 -0.0116741 0.10765 -0.0459074 0.99306 -0.0299806 -0.00161417 0.725959 -7.8 -12.48 -7.8 -6.24 3.12 0 -18.72 -24.96 -15.6 
736569757 0.0498861 -0.969378 -0.222736 0.0905878 0.00630085 -0.0643294 -1.42687 -7.8 -12.48 -7.8 -6.24 3.12 0 -18.72 -24.96 -15.6 
775527679 -0.0124152 0.0976363 -0.0461143 0.994076 -0.0298471 -0.00150253 0.72761 -7.8 -12.48 -6.24 -6.24 3.12 0 -18.72 -29.64 -15.6 
775588267 0.0498861 -0.969378 -0.222736 0.0905878 0.00431378 -0.0642727 -1.41549 -7.8 -12.48 -6.24 -6.24 3.12 0 -18.72 -29.64 -15.6 
801243739 -0.0132654 0.0868469 -0.04446 0.995141 -0.0291775 -0.00117869 0.73349 -7.8 -12.48 -6.24 -6.24 3.12 0 -18.72 -29.64 -15.6 
801310386 0.0498861 -0.969378 -0.222736 0.0905878 0.00371701 -0.0658719 -1.40345 -7.8 -12.48 -6.24 -6.24 3.12 0 -18.72 -29.64 -15.6 
831969946 -0.0152132 0.0770813 -0.0431473 0.995975 -0.029264 -9.63474e-05 0.734437 -7.8 -10.92 -6.24 -6.24 3.12 0 -17.16 -29.64 -15.6 
832029742 0.0498861 -0.969378 -0.222736 0.0905878 0.00275932 -0.0670361 -1.3978 -7.8 -10.92 -6.24 -6.24 3.12 0 -17.16 -29.64 -15.6 
864885423 -0.0143423 0.069853 -0.0415399 0.996589 -0.0289379 0.000546733 0.737809 -7.8 -10.92 -4.68 -7.8 4.68 0 -15.6 -29.64 -14.04 
864998016 0.0498861 -0.969378 -0.222736 0.0905878 0.00196228 -0.0698979 -1.38364 -7.8 -10.92 -4.68 -7.8 4.68 0 -15.6 -29.64 -14.04 
896178950 -0.0115167 0.0553613 -0.0362188 0.997743 -0.0288313 0.00208603 0.741778 -7.8 -9.36 -4.68 -6.24 4.68 0 -15.6 -29.64 -14.04 
896290899 0.0498861 -0.969378 -0.222736 0.0905878 0.00124955 -0.073516 -1.36712 -7.8 -9.36 -4.68 -6.24 4.68 0 -15.6 -29.64 -14.04 
931051626 -0.0129079 0.0470799 -0.031567 0.998309 -0.0285009 0.00413622 0.743885 -7.8 -9.36 -4.68 -7.8 4.68 0 -14.04 -29.64 -12.48 
931129240 0.0498861 -0.969378 -0.222736 0.0905878 0.00144972 -0.0766499 -1.36655 -7.8 -9.36 -4.68 -7.8 4.68 0 -14.04 -29.64 -12.48 
969195 -0.00440122 0.0588393 -0.0269462 0.997894 -0.0279742 0.00539392 0.747181 -7.8 -9.36 -3.12 -7.8 4.68 0 -12.48 -31.2 -10.92 
1031233 0.0498861 -0.969378 -0.222736 0.0905878 0.00108839 -0.0819131 -1.34246 -7.8 -9.36 -3.12 -7.8 4.68 0 -12.48 -31.2 -10.92 
31345678 -0.00623152 0.0433834 -0.018325 0.998871 -0.0279202 0.00844146 0.748415 -7.8 -7.8 -3.12 -7.8 4.68 0 -12.48 -31.2 -9.36 
31398270 0.0498861 -0.969378 -0.222736 0.0905878 0.00122971 -0.0854678 -1.33143 -7.8 -7.8 -3.12 -7.8 4.68 0 -12.48 -31.2 -9.36 
66286233 -0.00472576 0.0316814 -0.0108288 0.999428 -0.0278956 0.0102463 0.7501 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -10.92 -29.64 -9.36 
74731573 0.0498861 -0.969378 -0.222736 0.0905878 0.00111754 -0.0878665 -1.32832 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -10.92 -29.64 -9.36 
95985015 -0.00317208 0.0392659 -0.0088229 0.999185 -0.0274955 0.0117233 0.753976 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -9.36 -28.08 -7.8 
96035681 0.0498861 -0.969378 -0.222736 0.0905878 0.00154576 -0.0909007 -1.3166 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -9.36 -28.08 -7.8 
120085158 -0.00174727 0.027465 -0.00180111 0.99962 -0.0276129 0.0133862 0.754686 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -9.36 -28.08 -7.8 
128378547 0.0498861 -0.969378 -0.222736 0.0905878 0.00184343 -0.0947889 -1.30644 -7.8 -7.8 -3.12 -7.8 6.24 -1.56 -9.36 -28.08 -7.8 
180554819 0.00054366 0.0209837 0.0041429 0.999771 -0.027687 0.0157426 0.757095 -7.8 -6.24 -3.12 -7.8 6.24 -1.56 -7.8 -26.52 -6.24 
180664051 0.0498861 -0.969378 -0.222736 0.0905878 0.00194215 -0.0968648 -1.30503 -7.8 -6.24 -3.12 -7.8 6.24 -1.56 -7.8 -26.52 -6.24 
201205321 0.00289137 0.0173611 0.00816113 0.999812 -0.0275305 0.0166944 0.758685 -6.24 -6.24 -3.12 -7.8 7.8 -3.12 -6.24 -24.96 -4.68 
201292839 0.0498861 -0.969378 -0.222736 0.0905878 0.00256976 -0.101392 -1.29383 -6.24 -6.24 -3.12 -7.8 7.8 -3.12 -6.24 -24.96 -4.68 
217045497 0.00601248 0.0151819 0.0163361 0.999733 -0.0274329 0.0193229 0.760308 -6.24 -6.24 -3.12 -7.8 7.8 -3.12 -6.24 -24.96 -4.68 
